,price,number_of_bedrooms,numberofbathrooms_per_house,total_living_area_sqft,lot_area_sqft,floors,house_condition,housing_grade,basement_area_sqft,yr_built,latitude,longitude,sqft_living15
8290,620000.0,4,2.5,2980,210395,2,3,9,0,2001,47.4575,-121.70700000000001,2530
8291,602000.0,5,1.75,3290,11900,1,3,8,0,1973,47.6626,-122.141,2210
8292,575000.0,3,1.75,1580,11750,1,4,7,400,1951,47.5368,-122.265,2150
8293,285000.0,3,2.5,2090,10834,1,4,8,730,1987,47.3537,-122.303,1750
8294,306500.0,3,1.5,1100,8140,1,4,7,0,1965,47.5004,-122.162,1430
8295,325000.0,3,2.5,1870,3480,2,3,7,0,2002,47.4831,-122.18299999999999,2160
8296,623000.0,3,2.75,2390,21804,1,3,8,940,1973,47.7339,-122.18299999999999,2390
8297,256500.0,3,2.0,1320,8568,1,3,7,0,1993,47.3904,-122.164,1600
8298,473000.0,5,3.5,3430,6872,2,3,10,600,2002,47.4065,-122.20700000000001,3650
8299,549000.0,3,2.5,2250,9235,2,3,8,0,1985,47.7268,-122.105,2290
8300,305000.0,3,1.0,1710,19115,1,3,6,0,1986,47.65600000000001,-121.913,1650
8301,317000.0,4,2.5,2160,8049,2,3,9,0,1988,47.3337,-122.26,2490
8302,450000.0,3,1.75,1400,13775,1,3,8,0,1963,47.7413,-122.259,2200
8303,225000.0,2,2.5,1560,5333,1,3,5,780,1947,47.4749,-122.213,1010
8304,500000.0,5,2.0,2300,7897,2,4,8,0,1956,47.7556,-122.35600000000001,2030
8305,207000.0,2,1.0,820,4860,1,5,6,0,1955,47.5298,-122.271,1240
8306,474900.0,3,1.0,1630,8308,1,3,7,0,1948,47.5075,-122.37799999999999,1170
8307,515000.0,3,2.5,2010,7200,2,3,8,0,1994,47.7372,-122.223,1970
8308,542000.0,4,1.0,1540,5000,1,4,7,450,1922,47.6754,-122.294,1590
8309,725000.0,4,2.75,2420,10962,1,3,8,890,1977,47.6218,-122.152,2620
8310,314950.0,3,2.5,1690,4533,2,3,7,0,2003,47.3575,-122.016,1830
8311,375000.0,3,2.0,1410,10078,1,4,6,0,1983,47.7587,-122.14399999999999,2090
8312,500000.0,3,1.75,1640,47044,1,3,7,0,1989,47.653999999999996,-121.94,2280
8313,689000.0,3,1.75,2200,9840,1,5,8,700,1978,47.559,-122.13600000000001,2410
8314,525000.0,3,2.25,1290,1182,2,3,8,290,2006,47.637,-122.32700000000001,1300
8315,360000.0,3,1.5,1060,6232,1,4,7,0,1968,47.5329,-122.271,1120
8316,425000.0,3,1.0,1240,5750,1,4,6,0,1948,47.56399999999999,-122.398,1240
8317,239950.0,2,1.0,1280,5500,1,3,7,0,1949,47.5179,-122.264,1270
8318,577500.0,2,2.5,2330,3000,2,3,8,0,1915,47.5953,-122.294,1760
8319,615000.0,3,1.75,2360,7291,1,4,8,1000,1948,47.5274,-122.384,1860
8320,516000.0,4,2.75,2210,10800,1,4,8,1040,1997,47.6086,-122.059,2210
8321,1220000.0,4,2.75,3670,15400,2,4,10,0,1986,47.5581,-122.156,3370
8323,315000.0,2,1.0,770,6731,1,4,6,0,1943,47.7505,-122.31200000000001,1120
8324,250000.0,4,2.0,2600,9000,1,3,8,1190,1959,47.381,-122.29899999999999,2600
8325,250000.0,4,1.5,1220,4900,1,3,6,0,1942,47.5292,-122.26899999999999,1410
8326,925000.0,4,2.5,2910,48351,1,4,8,1000,1967,47.6495,-122.164,2760
8327,358000.0,3,1.0,1150,4681,1,3,7,0,1955,47.7284,-122.336,1150
8328,262000.0,3,2.5,1700,6200,2,3,8,0,1997,47.2621,-122.221,1720
8329,500000.0,3,1.75,1220,7370,1,4,7,0,1964,47.6334,-122.12,1580
8330,1300000.0,5,1.0,1670,6400,1,3,8,0,1919,47.6542,-122.37299999999999,1910
8331,500000.0,3,1.75,2420,65501,2,3,8,0,1984,47.6525,-122.087,2970
8332,675000.0,3,2.25,2610,9002,2,3,9,0,1988,47.6909,-122.104,2320
8333,235000.0,3,1.0,960,5030,1,3,7,0,1955,47.5611,-122.28,1460
8334,545000.0,3,1.0,960,5030,1,3,7,0,1955,47.5611,-122.28,1460
8335,350000.0,3,1.0,1010,9360,1,3,6,0,1981,47.6874,-122.16799999999999,1470
8336,320000.0,2,2.25,1550,1827,2,3,8,0,2008,47.5394,-122.368,1420
8337,452000.0,5,2.5,5067,13315,1,3,9,1913,1968,47.3391,-122.325,2860
8338,875000.0,3,2.0,2350,6000,1,4,8,360,1922,47.6476,-122.32,2010
8339,325000.0,3,1.5,1310,2998,2,3,7,0,1998,47.5873,-122.29899999999999,1310
8340,756000.0,4,2.25,2160,5600,1,5,7,0,1947,47.6442,-122.37200000000001,1850
8341,319000.0,4,2.5,2510,7992,1,3,8,900,1978,47.3715,-122.285,2030
8342,455000.0,3,1.75,890,3800,1,3,7,140,1926,47.6803,-122.291,1280
8343,330000.0,2,1.0,1129,3840,1,3,7,0,1953,47.5313,-122.351,1300
8344,510000.0,4,3.25,1980,9988,1,3,8,640,1980,47.6883,-122.111,1980
8345,532000.0,3,1.0,2360,5012,1,3,7,800,1964,47.5705,-122.384,1690
8346,775000.0,3,2.5,2480,5007,2,3,8,520,2014,47.6974,-122.369,1650
8347,410000.0,3,1.75,2160,4000,1,3,7,1080,1953,47.5721,-122.309,1260
8348,205000.0,2,1.75,1740,5100,1,3,6,1160,1915,47.5211,-122.33,1440
8349,585000.0,4,2.5,2430,6766,2,3,8,0,1999,47.7294,-122.35799999999999,1820
8350,255000.0,2,1.75,1950,8200,1,3,8,0,1975,47.3161,-122.382,2370
8351,415000.0,2,1.0,910,3750,1,3,7,0,1904,47.6772,-122.369,1160
8352,459000.0,4,2.0,2360,7080,1,5,6,1180,1925,47.5261,-122.376,1340
8353,354000.0,3,1.0,1130,11250,1,3,7,0,1965,47.7254,-122.227,1410
8354,587000.0,3,2.5,2150,5193,2,3,8,0,1995,47.6952,-122.18700000000001,2150
8355,782000.0,4,3.5,5270,53428,2,3,10,1830,2004,47.4358,-122.085,2340
8356,570000.0,3,1.5,1300,7287,1,4,7,0,1965,47.6889,-122.18700000000001,1300
8357,414500.0,3,1.0,1050,6002,1,3,7,210,1941,47.6988,-122.316,1180
8358,185000.0,4,1.0,1380,6700,1,3,7,190,1928,47.4871,-122.281,1380
8359,262500.0,3,1.5,1610,10291,1,4,7,0,1961,47.2025,-121.999,1410
8360,370000.0,4,2.75,3150,67518,1,4,9,900,1965,47.3382,-122.196,2210
8361,362500.0,3,1.0,1520,9507,1,3,7,0,1954,47.7162,-122.324,1360
8362,536000.0,3,2.5,1990,7397,2,3,9,0,1993,47.7703,-122.165,2210
8363,425000.0,5,2.0,2500,7804,1,3,7,930,1921,47.5031,-122.348,1170
8364,435000.0,3,2.25,1890,7200,1,4,7,660,1973,47.7156,-122.31700000000001,1970
8365,435000.0,5,2.0,1840,9240,1,4,7,300,1942,47.7308,-122.34,1200
8366,400000.0,2,1.0,1220,6300,1,3,7,460,1942,47.5299,-122.387,1850
8367,446000.0,2,1.5,1370,1221,2,3,8,290,2008,47.6039,-122.307,1560
8368,1250000.0,3,2.5,2710,13120,1,3,10,0,1959,47.6718,-122.256,3130
8369,300000.0,3,2.25,1760,5421,2,3,7,0,1991,47.3484,-122.037,1570
8370,404500.0,2,1.0,800,5080,1,3,7,0,1938,47.6978,-122.314,1560
8371,910000.0,4,2.5,3530,49222,2,4,9,0,1986,47.7285,-122.11200000000001,3750
8372,771000.0,3,2.25,1780,6120,1,4,9,390,1927,47.6025,-122.286,1960
8373,335000.0,4,2.5,2610,4781,2,3,8,0,2009,47.2649,-122.292,2583
8374,390000.0,3,1.75,1850,15170,1,3,7,0,1965,47.4991,-121.774,1160
8375,288000.0,3,2.25,1560,9706,1,4,7,0,1963,47.3191,-122.213,1510
8376,403000.0,3,1.75,1270,10790,1,3,7,0,1956,47.6647,-122.177,1270
8377,510000.0,3,2.25,1420,1309,3,3,8,0,2006,47.6534,-122.346,1500
8378,751000.0,6,3.0,2880,6800,2,3,7,0,1980,47.5873,-122.29899999999999,1640
8379,408000.0,3,1.0,1420,8000,1,3,7,0,1950,47.5169,-122.255,1780
8380,1010000.0,3,1.0,1640,12855,1,5,6,140,1920,47.6169,-122.212,2190
8381,575000.0,3,2.0,1730,9030,1,4,7,0,1956,47.5875,-122.134,1470
8382,330000.0,3,1.75,1250,8100,1,3,7,0,1951,47.5016,-122.348,1300
8383,565000.0,3,2.25,1520,1221,3,3,8,0,2013,47.674,-122.37700000000001,1550
8384,456000.0,3,2.5,1820,2935,2,3,8,0,1999,47.6018,-122.021,1820
8385,652500.0,4,2.5,2700,9122,2,3,9,0,1990,47.5771,-121.994,2500
8386,582000.0,3,1.75,1820,3140,2,5,8,0,1949,47.5271,-122.384,2030
8387,700000.0,4,2.5,2770,5686,2,3,9,0,2004,47.5997,-121.973,2910
8388,235000.0,2,1.0,1270,9182,1,3,6,0,1917,47.5365,-122.37799999999999,1760
8389,460000.0,3,1.75,1400,12155,1,4,7,0,1977,47.5926,-122.04700000000001,2540
8390,475000.0,3,2.25,1820,8008,1,3,8,580,1981,47.7206,-122.11,2030
8391,579000.0,2,2.0,1870,6275,1,3,8,0,2003,47.7108,-122.031,1670
8392,507000.0,4,2.0,1360,2746,1,3,7,0,1945,47.6736,-122.39,1960
8393,210000.0,3,2.5,1040,2643,2,3,7,320,2004,47.5165,-122.26799999999999,1540
8394,359500.0,4,2.75,2140,10316,2,3,8,0,1993,47.3537,-122.274,1920
8395,248000.0,3,1.75,1330,9831,1,3,7,0,1987,47.3304,-122.277,1330
8396,239300.0,3,1.0,1070,5750,1,3,7,0,1952,47.5071,-122.255,1420
8397,315000.0,3,2.25,1370,1533,3,3,8,0,2009,47.7326,-122.34299999999999,1370
8398,970000.0,4,3.0,3510,12410,2,4,9,0,1976,47.6381,-122.166,3000
8399,510000.0,3,1.5,1730,6240,1,3,8,730,1954,47.5282,-122.391,1620
8400,418000.0,4,1.5,1550,9176,1,3,7,550,1956,47.6005,-122.12899999999999,1730
8401,699000.0,4,2.5,3280,27441,2,3,9,0,1996,47.6711,-122.012,3200
8402,871000.0,4,2.5,2150,8536,1,4,8,750,1967,47.5663,-122.163,2800
8403,515000.0,3,1.75,1580,9147,1,4,7,370,1967,47.6069,-122.11200000000001,2600
8404,400000.0,3,1.0,1460,43000,1,3,7,0,1952,47.4434,-122.34700000000001,2250
8405,445000.0,3,1.75,1410,5100,1,4,7,300,1954,47.7026,-122.29,1600
8406,1110000.0,4,2.75,3090,6600,1,3,9,1290,1956,47.6339,-122.396,2380
8407,212000.0,3,1.5,1690,9600,1,3,7,480,1976,47.3857,-122.079,1450
8408,710000.0,4,2.5,2870,11304,2,3,9,0,1980,47.5547,-122.154,2690
8409,225800.0,4,1.0,1100,7110,1,4,7,220,1907,47.3858,-122.227,1150
8410,520000.0,3,1.75,2310,36665,1,3,8,730,1983,47.7697,-122.274,2000
8411,1300000.0,5,3.75,3490,15246,1,4,10,1550,1968,47.5479,-122.212,3410
8412,248000.0,4,2.0,2080,13510,1,3,7,1040,1950,47.4918,-122.258,2010
8413,556000.0,4,2.5,2230,7200,1,4,7,1010,1957,47.589,-122.156,1920
8414,319950.0,5,1.75,1710,11900,1,3,7,640,1958,47.506,-122.365,1030
8415,320000.0,4,2.75,1640,3000,1,3,7,640,1984,47.5625,-122.28299999999999,1150
8416,245000.0,3,2.5,1600,2788,2,4,7,0,1992,47.4034,-122.18700000000001,1720
8417,700000.0,3,2.5,2850,36585,2,3,10,0,1987,47.7376,-122.102,3340
8418,628000.0,5,2.75,2600,8160,2,3,8,0,2015,47.7348,-122.34,1600
8419,640000.0,3,2.0,1380,4800,1,3,7,0,1948,47.651,-122.369,1740
8420,420000.0,4,1.75,1320,4978,1,4,7,380,1942,47.5266,-122.37899999999999,1260
8421,349950.0,3,2.5,1420,1162,3,3,8,0,2002,47.6982,-122.34899999999999,1430
8422,307999.0,4,2.75,2420,8438,2,3,8,0,1996,47.2091,-122.009,2420
8423,749950.0,4,2.75,2600,6050,2,5,8,640,1949,47.5656,-122.4,1990
8424,290000.0,2,1.0,840,3844,1,4,6,0,1919,47.7048,-122.34700000000001,1040
8425,235000.0,3,1.75,1420,7920,1,4,7,0,1962,47.2931,-122.18799999999999,1420
8426,225000.0,3,1.0,1790,6120,1,3,6,0,1937,47.508,-122.337,830
8427,302100.0,3,1.0,1790,6120,1,3,6,0,1937,47.508,-122.337,830
8428,520000.0,2,1.0,1340,6380,1,3,7,450,1939,47.696999999999996,-122.31299999999999,1380
8429,285000.0,2,1.0,1010,7200,1,3,7,0,1975,47.7651,-122.291,1890
8430,525000.0,3,2.0,1640,15258,1,3,8,0,1981,47.6301,-122.037,1640
8431,374900.0,5,2.75,2980,8500,1,3,8,1440,1982,47.3641,-122.27799999999999,2310
8432,377500.0,3,2.0,1370,7200,1,3,7,240,1926,47.7329,-122.30799999999999,1300
8433,587450.0,3,2.25,2190,8775,1,4,8,0,1927,47.7303,-122.287,1910
8434,245000.0,3,2.25,1530,12000,1,3,7,460,1979,47.2715,-122.338,2140
8435,200000.0,3,2.0,1290,5757,1,3,7,0,1994,47.3175,-122.17,1580
8437,607000.0,3,2.5,2470,9226,2,3,9,0,1991,47.7439,-122.17,2820
8438,1250000.0,1,1.25,1810,5070,1,4,8,580,1967,47.5814,-122.081,2280
8439,549950.0,4,2.5,2230,14694,1,4,7,1050,1981,47.6305,-122.03399999999999,1470
8440,250000.0,3,3.0,2300,7701,1,3,7,0,1960,47.5102,-122.18,1570
8441,525000.0,3,2.5,2030,6970,2,4,8,0,1991,47.5718,-121.999,2000
8442,440000.0,3,1.75,2000,9900,1,4,8,520,1957,47.4436,-122.339,2310
8443,425000.0,3,2.75,3610,107386,1,3,8,480,1918,47.3351,-122.36200000000001,2630
8444,739900.0,5,2.5,3290,5029,2,3,8,0,2004,47.5773,-122.056,2990
8445,315000.0,3,2.0,1300,3731,1,3,7,400,1993,47.5374,-122.27,1300
8446,340000.0,5,1.0,1880,3774,1,3,6,520,1917,47.566,-122.37,1420
8447,366000.0,4,2.75,2170,9743,2,3,7,0,1995,47.3814,-122.024,1670
8448,315000.0,3,1.75,1680,7250,1,3,7,750,1952,47.7201,-122.35,1340
8449,299000.0,3,1.5,1190,9135,1,4,7,0,1959,47.5164,-122.189,1520
8450,350000.0,2,1.0,940,5000,1,3,7,0,1950,47.7518,-122.279,1800
8451,340000.0,2,1.75,1010,1461,1,3,7,340,2003,47.6515,-122.4,1500
8452,460000.0,3,1.75,1290,8580,1,4,7,0,1962,47.6707,-122.17399999999999,1840
8453,224000.0,3,1.5,1480,10588,1,3,7,0,1957,47.2872,-122.212,1370
8454,140000.0,2,1.0,900,6400,1,2,6,0,1940,47.5287,-122.281,1350
8455,246000.0,4,2.0,1400,7632,1,5,6,0,1930,47.4625,-122.345,1400
8456,330000.0,3,2.5,2040,14071,2,3,7,0,1995,47.7278,-121.963,1890
8457,306000.0,3,1.0,1450,7200,1,3,7,440,1969,47.7311,-122.199,1500
8458,324950.0,3,1.0,1210,7440,1,3,7,0,1949,47.7402,-122.323,1120
8459,345000.0,2,1.5,1800,26615,1,5,7,560,1987,47.302,-122.12299999999999,2010
8460,207000.0,3,1.0,1490,8995,1,4,7,0,1954,47.4901,-122.303,1490
8461,238000.0,3,1.0,1240,5700,1,5,6,0,1953,47.4927,-122.169,1140
8462,695000.0,3,2.0,2632,18743,2,3,10,0,2000,47.3743,-122.421,1970
8463,649950.0,3,2.5,2150,15304,2,4,9,0,1979,47.5573,-122.13600000000001,2540
8464,515000.0,3,2.75,1710,9448,1,3,7,700,1947,47.6693,-122.26700000000001,1960
8465,452000.0,3,2.5,1530,5032,2,3,7,0,1998,47.6985,-122.34899999999999,1450
8466,236000.0,4,2.5,1630,3060,2,3,7,0,2003,47.5072,-122.336,1270
8467,1290000.0,4,3.5,4080,14450,2,3,12,870,1998,47.5519,-122.10600000000001,4080
8468,563000.0,3,2.75,2340,16500,1,4,8,840,1972,47.5952,-122.051,2210
8469,410988.0,3,1.75,1000,14061,1,4,7,0,1967,47.7417,-122.09299999999999,1260
8470,1200000.0,4,2.5,3180,13118,2,4,11,0,1986,47.5382,-122.23,3070
8471,340000.0,4,2.5,2170,19785,2,3,8,0,1992,47.4034,-122.167,2280
8472,808100.0,4,3.25,3020,13457,1,5,9,0,1956,47.7174,-122.336,2120
8473,236000.0,3,1.75,1330,6301,1,3,7,0,1998,47.3411,-122.219,1330
8474,330000.0,4,1.75,1720,8300,1,4,8,0,1965,47.4654,-122.194,1840
8475,799990.0,4,3.5,2540,5808,2,5,8,720,1910,47.6857,-122.376,1520
8476,343000.0,3,1.0,1410,18600,1,5,7,0,1960,47.5031,-122.152,1610
8477,332000.0,3,2.5,1530,9406,1,3,7,260,1993,47.4852,-122.162,1700
8478,945000.0,5,3.5,4380,14925,2,3,11,0,2003,47.5848,-121.969,4310
8479,239950.0,3,1.0,1140,8366,1,5,6,0,1943,47.4768,-122.177,960
8480,674000.0,5,1.75,2110,5000,1,4,7,860,1946,47.6745,-122.287,1720
8481,200000.0,3,1.0,1050,5000,1,4,6,0,1967,47.4923,-122.165,1050
8482,453000.0,3,1.75,1600,7232,1,3,8,0,1966,47.6293,-122.12100000000001,1970
8483,330000.0,3,1.75,1430,8865,1,3,7,0,1950,47.7331,-122.29899999999999,1250
8484,285000.0,4,2.5,1996,4547,2,3,7,0,2009,47.3365,-122.051,2180
8485,338000.0,4,1.75,1530,8152,1,5,6,620,1948,47.7557,-122.32799999999999,1310
8486,264950.0,2,1.0,1000,6000,1,3,6,0,1951,47.5208,-122.37200000000001,1250
8487,880000.0,4,2.0,2530,10800,1,5,8,1180,1954,47.5705,-122.225,2960
8488,209500.0,3,1.5,970,5488,1,3,7,0,1976,47.5366,-122.359,1040
8489,380000.0,4,2.5,2400,9398,1,4,7,1090,1958,47.4952,-122.178,1330
8490,336500.0,3,2.0,1830,12891,1,3,7,0,1994,47.3924,-122.19200000000001,2320
8491,360000.0,3,2.25,2130,8466,1,3,7,840,1983,47.4537,-122.211,2250
8492,911100.0,4,3.25,3330,33826,2,5,8,0,1924,47.7596,-122.275,2580
8493,249900.0,2,1.0,560,7560,1,3,6,0,1944,47.5271,-122.375,990
8494,175000.0,4,1.0,1210,6250,1,3,7,0,1962,47.5008,-122.333,1210
8495,549950.0,3,2.5,2380,2500,3,3,9,0,1988,47.5734,-122.375,2270
8496,225000.0,3,1.75,1370,10866,1,4,6,0,1945,47.6774,-122.164,1580
8497,270000.0,3,1.75,1370,10866,1,4,6,0,1945,47.6774,-122.164,1580
8498,400000.0,3,2.25,1740,11040,2,3,8,0,1980,47.7376,-122.242,1720
8499,299800.0,2,1.0,790,5240,1,4,6,0,1925,47.5303,-122.288,1430
8500,555000.0,3,2.5,2480,8676,2,4,8,0,1989,47.53,-122.17200000000001,2540
8501,230000.0,3,2.5,1920,9180,2,3,8,0,1988,47.4818,-122.23100000000001,1930
8502,360000.0,4,2.5,2750,6259,2,3,9,0,2002,47.3304,-122.179,2810
8503,415000.0,2,1.0,880,3200,1,3,7,0,1910,47.6575,-122.402,1880
8504,355000.0,4,1.75,2160,8000,1,4,9,500,1976,47.3165,-122.382,2350
8505,635000.0,4,2.5,2570,27972,2,3,8,0,1997,47.6343,-121.969,2500
8506,353000.0,5,2.75,2130,5000,1,5,7,1030,1978,47.5271,-122.274,1340
8507,999000.0,7,4.0,3150,34830,1,3,9,0,1957,47.6029,-122.147,2390
8508,265000.0,3,1.5,1780,10196,1,4,7,510,1967,47.3375,-122.291,1320
8509,250000.0,4,1.75,1910,8250,1,4,7,0,1959,47.6131,-122.12299999999999,1500
8510,225000.0,2,1.0,1170,7142,1,3,7,0,1951,47.7497,-122.31299999999999,1170
8511,553000.0,2,1.0,900,5000,1,3,7,0,1944,47.6883,-122.395,1280
8512,565000.0,5,2.5,2650,11455,1,3,7,1250,1961,47.6141,-122.116,1960
8513,312000.0,2,1.0,1170,5150,1,3,6,190,1907,47.5503,-122.28299999999999,1660
8514,475000.0,3,2.5,2630,185130,2,3,9,0,1991,47.7035,-121.89399999999999,2630
8515,320000.0,4,2.75,2150,9163,1,3,8,810,1992,47.26600000000001,-122.307,2260
8516,453000.0,3,2.0,1430,9583,1,4,7,0,1964,47.7206,-122.197,1890
8517,320000.0,3,1.0,960,6180,1,4,6,0,1910,47.5518,-122.279,1250
8518,610000.0,4,2.75,2640,8400,1,3,8,1200,1947,47.5882,-122.29,2610
8519,385000.0,3,1.5,1490,9630,1,4,8,0,1959,47.7623,-122.256,1960
8520,215000.0,3,1.75,1210,8075,1,4,6,0,1983,47.2666,-122.25399999999999,1310
8521,215000.0,4,1.5,1860,5040,1,5,8,0,1920,47.2077,-121.993,1680
8522,415000.0,3,2.5,1980,4274,2,3,7,0,2003,47.7767,-122.23899999999999,2000
8523,350000.0,1,1.0,900,6380,1,3,6,0,1947,47.7019,-122.311,1830
8524,395000.0,1,1.0,900,6380,1,3,6,0,1947,47.7019,-122.311,1830
8525,898000.0,2,1.75,1490,9874,1,4,7,0,1963,47.6246,-122.199,2280
8526,480000.0,3,2.5,2980,7338,2,3,8,0,2006,47.437,-122.20700000000001,3010
8527,1240000.0,3,2.5,2660,1973,3,3,9,790,2007,47.6264,-122.36399999999999,1640
8528,599000.0,4,2.5,2790,230868,2,3,8,0,1989,47.7647,-122.01899999999999,1590
8529,770000.0,4,3.0,2800,9127,2,3,9,0,1999,47.6123,-122.007,2780
8530,1210000.0,3,2.25,1590,8520,2,4,8,0,1980,47.6477,-122.21600000000001,2470
8531,1590000.0,4,2.25,3240,11131,1,4,9,1160,1953,47.6182,-122.215,2300
8532,880000.0,3,2.0,2130,35169,1,4,8,0,1989,47.7489,-122.12299999999999,2860
8533,332000.0,3,2.0,1510,7884,1,3,6,0,1942,47.4683,-122.348,1050
8534,445000.0,3,1.75,1750,7200,1,3,7,0,1966,47.6289,-122.119,1810
8535,849000.0,4,2.75,4010,87555,2,3,10,0,2004,47.4299,-121.99799999999999,2451
8536,752000.0,4,1.5,1650,2970,1,3,7,0,1903,47.6233,-122.319,1670
8537,450000.0,9,7.5,4050,6504,2,3,7,0,1996,47.5923,-122.301,1448
8538,420000.0,3,1.0,1320,5500,1,3,7,0,1955,47.5705,-122.398,1480
8539,330000.0,4,2.5,2310,6320,2,3,8,0,1997,47.3287,-122.167,1850
8540,409000.0,3,1.75,1440,9065,1,4,8,0,1972,47.7163,-122.333,1990
8541,350000.0,5,1.75,2330,14322,1,4,7,1150,1968,47.4768,-122.155,1690
8542,570000.0,4,2.5,2430,44001,1,3,8,0,1994,47.7125,-121.916,2200
8543,315000.0,3,1.0,1390,8333,1,3,7,0,1982,47.7652,-122.31,1320
8544,224000.0,2,1.0,1150,15000,1,3,6,90,1930,47.4935,-122.316,1350
8545,293550.0,4,1.75,2120,9706,1,3,7,750,1965,47.4939,-122.29700000000001,1730
8546,350000.0,4,2.75,2300,3175,1,3,6,960,1966,47.5732,-122.305,1260
8547,1110000.0,4,2.5,3320,9380,2,3,10,0,1988,47.5655,-122.11399999999999,2870
8548,442500.0,4,2.5,2400,7092,2,3,7,0,1997,47.7522,-122.338,2350
8549,616500.0,3,2.5,3580,118047,1,3,9,340,1992,47.4453,-121.98,3240
8550,506400.0,3,2.5,2100,9040,1,3,8,400,1989,47.5329,-122.17299999999999,2430
8551,324000.0,3,2.25,1550,4411,2,3,7,0,2001,47.7373,-121.96600000000001,1620
8552,169000.0,3,1.5,1570,6450,1,4,6,0,1931,47.2021,-121.99600000000001,1400
8553,595000.0,3,2.0,1480,5000,1,4,7,730,1928,47.6859,-122.37,1250
8554,299900.0,3,2.5,2720,6014,2,3,7,0,2002,47.3344,-122.17399999999999,2760
8555,332000.0,3,2.25,2270,8876,1,3,7,890,1977,47.4653,-122.176,2150
8556,432000.0,4,1.75,2410,8400,1,3,7,810,1978,47.7341,-122.2,1850
8557,510000.0,4,2.75,2730,9112,1,3,9,990,1996,47.4005,-122.31200000000001,3050
8558,270000.0,3,2.5,1540,7739,2,4,7,0,1986,47.3511,-122.169,1720
8559,750000.0,5,2.5,3120,15593,2,3,11,0,1986,47.6142,-122.065,3390
8560,509250.0,2,1.5,1480,3120,1,3,7,550,1914,47.6684,-122.323,1000
8561,189000.0,3,1.0,860,5200,1,5,6,0,1969,47.3677,-122.07799999999999,1010
8562,726500.0,4,2.5,2180,3893,2,3,8,0,1999,47.6886,-122.38799999999999,1710
8563,287000.0,3,2.0,1300,11374,1,5,7,0,1933,47.4839,-122.302,1480
8564,679000.0,4,3.5,3420,49223,2,3,9,0,2004,47.3534,-121.992,3580
8565,316000.0,3,2.25,2130,8721,1,3,8,0,1987,47.4202,-122.204,2130
8566,498000.0,4,2.5,2300,22445,2,4,8,0,1992,47.6454,-121.902,2640
8567,448000.0,4,1.75,2560,8270,1,3,7,1080,1979,47.7572,-122.147,2320
8568,535000.0,2,1.0,1040,5527,1,3,7,0,1951,47.6774,-122.28399999999999,2080
8569,560000.0,4,3.0,3080,9601,2,3,10,0,1990,47.333999999999996,-122.33200000000001,3200
8570,437850.0,4,2.25,2670,14255,1,4,8,1060,1975,47.5623,-122.175,2470
8571,435000.0,4,2.75,3270,50994,2,4,8,550,1983,47.347,-122.087,2780
8572,510000.0,4,2.5,2610,8031,2,3,8,0,1998,47.7717,-122.27,2320
8573,520000.0,3,2.5,2460,54885,2,4,8,0,1980,47.4996,-122.146,2770
8574,509000.0,2,1.5,1930,3521,2,3,8,0,1989,47.6092,-122.146,1840
8575,575000.0,3,1.0,1220,5652,1,3,6,0,1905,47.5767,-122.40799999999999,1490
8576,365000.0,4,2.5,2030,7210,1,5,7,0,1969,47.5067,-122.16,1980
8577,795000.0,3,2.0,2420,17859,1,5,9,920,1979,47.7074,-122.24600000000001,2955
8578,285000.0,3,2.5,1870,4060,2,3,7,0,2005,47.3986,-122.163,2190
8579,955000.0,3,2.25,3020,43560,2,3,10,300,1969,47.6456,-122.17299999999999,3910
8580,775000.0,4,2.5,2880,8400,2,3,8,830,1955,47.7704,-122.38600000000001,2880
8581,400000.0,4,3.0,1810,5012,2,4,7,0,1997,47.5691,-122.292,1670
8582,570000.0,4,2.5,2590,8483,2,3,9,0,1991,47.738,-122.221,2660
8583,955990.0,5,3.25,3830,6507,2,3,9,0,2014,47.6843,-122.016,3950
8584,1150000.0,3,2.25,3250,34848,1,3,10,990,2006,47.6077,-122.15799999999999,2770
8585,459950.0,4,2.0,2760,21465,1,4,9,640,1979,47.3818,-122.165,2550
8586,245000.0,2,1.75,1220,8382,1,3,6,0,1942,47.5033,-122.359,1100
8587,281000.0,3,1.5,1280,974,3,3,7,0,2003,47.7162,-122.29299999999999,1420
8588,205000.0,3,0.75,770,7000,1,3,4,0,1942,47.5661,-121.887,950
8589,290000.0,3,1.75,1520,15090,1,4,7,0,1968,47.398,-121.964,1580
8590,635000.0,4,2.5,2080,11176,1,5,8,0,1954,47.7107,-122.289,1390
8591,310000.0,1,1.0,570,6000,1,2,5,0,1918,47.5517,-122.385,1530
8592,470000.0,4,2.0,1500,3659,1,3,7,670,1906,47.6088,-122.29299999999999,1560
8593,600000.0,2,2.5,2510,14878,2,3,10,0,1990,47.7525,-122.205,3080
8594,279000.0,4,2.0,1980,10051,1,3,7,0,1969,47.3231,-122.103,1520
8595,538500.0,3,3.5,2500,4270,2,3,8,0,2000,47.536,-121.87700000000001,2420
8596,594950.0,4,2.5,2720,10006,2,3,9,0,1989,47.6295,-122.042,2720
8597,533050.0,2,1.0,910,295772,1,3,5,0,1953,47.3752,-122.11,2050
8598,510000.0,3,1.75,1480,7040,1,3,7,0,1974,47.6723,-122.169,2040
8599,360000.0,4,2.25,2470,8686,1,4,7,1200,1974,47.4371,-122.166,1900
